-0.52 	-4.3497E-08		-0.52 	-5.5701E-08		-0.52 	-2.8852E-08		-0.52 	8.4790E-10		-0.52 	-2.6470E-09		-0.52 	-6.9279E-08		-0.52 	-9.2812E-08		-0.52 	-8.7078E-08
-0.51 	-4.4052E-08		-0.51 	-5.4196E-08		-0.51 	-2.6967E-08		-0.51 	1.2126E-09		-0.51 	-1.6993E-09		-0.51 	-6.9234E-08		-0.51 	-9.0744E-08		-0.51 	-8.5052E-08
-0.50 	-4.3536E-08		-0.50 	-5.4973E-08		-0.50 	-2.4743E-08		-0.50 	1.8046E-09		-0.50 	-1.2790E-09		-0.50 	-7.1115E-08		-0.50 	-8.9647E-08		-0.50 	-8.3188E-08
-0.49 	-4.2670E-08		-0.49 	-5.3371E-08		-0.49 	-2.1860E-08		-0.49 	3.1640E-09		-0.49 	-1.2506E-10		-0.49 	-7.0201E-08		-0.49 	-8.8148E-08		-0.49 	-8.4577E-08
-0.48 	-4.1990E-08		-0.48 	-5.1378E-08		-0.48 	-2.0168E-08		-0.48 	3.6285E-09		-0.48 	6.8632E-10		-0.48 	-6.7508E-08		-0.48 	-9.1546E-08		-0.48 	-8.2536E-08
-0.47 	-4.1810E-08		-0.47 	-5.1108E-08		-0.47 	-2.1088E-08		-0.47 	4.3194E-09		-0.47 	1.5832E-09		-0.47 	-6.4236E-08		-0.47 	-8.6875E-08		-0.47 	-8.3930E-08
-0.46 	-4.0353E-08		-0.46 	-5.1264E-08		-0.46 	-1.9882E-08		-0.46 	5.1315E-09		-0.46 	2.6654E-09		-0.46 	-6.3277E-08		-0.46 	-8.6157E-08		-0.46 	-8.0726E-08
-0.45 	-4.0300E-08		-0.45 	-5.0191E-08		-0.45 	-1.7232E-08		-0.45 	5.1016E-09		-0.45 	3.3417E-09		-0.45 	-5.9861E-08		-0.45 	-8.5932E-08		-0.45 	-8.1492E-08
-0.44 	-3.9214E-08		-0.44 	-4.8700E-08		-0.44 	-1.3155E-08		-0.44 	6.3478E-09		-0.44 	4.4953E-09		-0.44 	-5.8744E-08		-0.44 	-8.4392E-08		-0.44 	-7.8741E-08
-0.43 	-3.9123E-08		-0.43 	-4.6698E-08		-0.43 	-1.2782E-08		-0.43 	6.5032E-09		-0.43 	5.1759E-09		-0.43 	-5.7855E-08		-0.43 	-8.3539E-08		-0.43 	-8.0868E-08
-0.42 	-3.8194E-08		-0.42 	-4.4061E-08		-0.42 	-1.1864E-08		-0.42 	7.0663E-09		-0.42 	5.6616E-09		-0.42 	-5.4621E-08		-0.42 	-8.2183E-08		-0.42 	-7.8533E-08
-0.41 	-3.8282E-08		-0.41 	-4.2922E-08		-0.41 	-1.2970E-08		-0.41 	7.0849E-09		-0.41 	6.4778E-09		-0.41 	-5.2583E-08		-0.41 	-7.9890E-08		-0.41 	-7.7492E-08
-0.40 	-3.8319E-08		-0.40 	-4.1483E-08		-0.40 	-9.0151E-09		-0.40 	7.6838E-09		-0.40 	6.8801E-09		-0.40 	-5.2387E-08		-0.40 	-8.1524E-08		-0.40 	-7.6417E-08
-0.39 	-3.6267E-08		-0.39 	-4.0312E-08		-0.39 	-6.7681E-09		-0.39 	8.1234E-09		-0.39 	7.2982E-09		-0.39 	-4.8516E-08		-0.39 	-7.8354E-08		-0.39 	-7.7537E-08
-0.38 	-3.7203E-08		-0.38 	-4.0076E-08		-0.38 	-5.2788E-09		-0.38 	8.1442E-09		-0.38 	7.9757E-09		-0.38 	-4.9447E-08		-0.38 	-7.6873E-08		-0.38 	-7.3684E-08
-0.37 	-3.6644E-08		-0.37 	-3.8088E-08		-0.37 	-4.8010E-09		-0.37 	8.8682E-09		-0.37 	8.2317E-09		-0.37 	-4.8398E-08		-0.37 	-7.7544E-08		-0.37 	-7.4794E-08
-0.36 	-3.6931E-08		-0.36 	-3.7771E-08		-0.36 	-2.4209E-09		-0.36 	8.9907E-09		-0.36 	8.1367E-09		-0.36 	-4.8089E-08		-0.36 	-7.6116E-08		-0.36 	-7.4413E-08
-0.35 	-3.5270E-08		-0.35 	-3.7531E-08		-0.35 	-1.6909E-09		-0.35 	9.4001E-09		-0.35 	8.6474E-09		-0.35 	-4.5740E-08		-0.35 	-7.5648E-08		-0.35 	-7.1754E-08
-0.34 	-3.5163E-08		-0.34 	-3.3569E-08		-0.34 	-4.2258E-10		-0.34 	9.9288E-09		-0.34 	8.9671E-09		-0.34 	-4.4559E-08		-0.34 	-7.6387E-08		-0.34 	-7.2915E-08
-0.33 	-3.5236E-08		-0.33 	-3.1063E-08		-0.33 	5.1568E-10		-0.33 	1.0037E-08		-0.33 	9.4410E-09		-0.33 	-4.4356E-08		-0.33 	-7.4137E-08		-0.33 	-6.9058E-08
-0.32 	-3.4383E-08		-0.32 	-3.0715E-08		-0.32 	1.3931E-09		-0.32 	1.0498E-08		-0.32 	9.5824E-09		-0.32 	-4.2875E-08		-0.32 	-7.1162E-08		-0.32 	-6.8319E-08
-0.31 	-3.4130E-08		-0.31 	-2.8757E-08		-0.31 	2.3307E-09		-0.31 	1.0777E-08		-0.31 	1.0210E-08		-0.31 	-4.1016E-08		-0.31 	-7.2276E-08		-0.31 	-6.8266E-08
-0.30 	-3.3188E-08		-0.30 	-2.8910E-08		-0.30 	2.6923E-09		-0.30 	1.0984E-08		-0.30 	1.0356E-08		-0.30 	-3.8185E-08		-0.30 	-6.8261E-08		-0.30 	-6.6805E-08
-0.29 	-3.2661E-08		-0.29 	-2.6917E-08		-0.29 	3.7316E-09		-0.29 	1.1463E-08		-0.29 	1.0756E-08		-0.29 	-3.8654E-08		-0.29 	-6.7188E-08		-0.29 	-6.8213E-08
-0.28 	-3.1751E-08		-0.28 	-2.5439E-08		-0.28 	4.4454E-09		-0.28 	1.1588E-08		-0.28 	1.1123E-08		-0.28 	-3.5538E-08		-0.28 	-6.7159E-08		-0.28 	-6.6710E-08
-0.27 	-3.1402E-08		-0.27 	-2.3258E-08		-0.27 	5.0011E-09		-0.27 	1.2136E-08		-0.27 	1.1213E-08		-0.27 	-3.4105E-08		-0.27 	-6.4842E-08		-0.27 	-6.6073E-08
-0.26 	-3.1405E-08		-0.26 	-2.3688E-08		-0.26 	5.8658E-09		-0.26 	1.2194E-08		-0.26 	1.1823E-08		-0.26 	-3.1787E-08		-0.26 	-5.9850E-08		-0.26 	-6.5118E-08
-0.25 	-3.0486E-08		-0.25 	-2.0435E-08		-0.25 	6.2092E-09		-0.25 	1.2612E-08		-0.25 	1.1747E-08		-0.25 	-2.9639E-08		-0.25 	-6.4326E-08		-0.25 	-6.1709E-08
-0.24 	-3.0223E-08		-0.24 	-1.8838E-08		-0.24 	6.8950E-09		-0.24 	1.2819E-08		-0.24 	1.2763E-08		-0.24 	-2.8655E-08		-0.24 	-6.2616E-08		-0.24 	-6.2517E-08
-0.23 	-3.0111E-08		-0.23 	-1.7753E-08		-0.23 	7.4897E-09		-0.23 	1.3101E-08		-0.23 	1.2852E-08		-0.23 	-2.4732E-08		-0.23 	-5.8349E-08		-0.23 	-5.9974E-08
